PlayerID,PlayerName
33994,Vurnon Anita
34002,Kiko Casilla
34005,Álvaro Negredo
34010,Scott Sinclair
34025,Jonatan Maidana
34026,Nicolás Domingo
34098,Luka Modrić
34102,Guillermo Ochoa
34108,Andrés Guardado
34135,Martin Olsson
34142,José Perlaza
34424,Mahmoud Khamis
34430,Óscar Ustari
34435,Vladimir Stojković
34437,Łukasz Fabiański
34475,Diego Godín
34487,Miguel Pinto
34489,Gonzalo Jara
34536,Romain Salin
34544,Jérémy Morel
34605,Alain Traoré
34606,Paul Baysse
34611,Dimitri Payet
34626,Shane Long
34630,A. Federici
34638,Adrian Mariappa
34641,Ashley Young
34657,Phil Jagielka
34781,Charlie Mulgrew
34783,Lucas Biglia
34786,V. Odjidja-Ofoe
34799,José Fonte
34805,Mathieu Valbuena
34813,Marko Arnautović
34820,Bram van Polen
34827,Joe Hart
34832,Tomas Pekhart
34841,S. Sessègnon
34845,Mathieu Coutadeur
34850,Papa Diop
34862,Burak Yilmaz
34868,Rui Patrício
34873,Diego Souza
34876,Ruud Vormer
34878,Jeremain Lens
34881,Luis Suárez
34882,Ryan Donk
34905,Jan Vertonghen
34908,Marcelo
34929,Danilo D'Ambrosio
34974,Angelo Ogbonna
34982,Claudio Marchisio
35017,André Gignac
35019,Loïc Rémy
35067,Joona Toivio
35076,M. Sulejmani
35080,Hans Mulder
35085,Yu Hai
35086,Erik Pieters
35097,Adrián
35108,Javi Martínez
35113,Natxo Insa
35123,Federico Fazio
35124,Óscar Trejo
35143,Ben Sahar
35165,C. Kazim-Richards
35173,Andy Carroll
35180,Nabil El Zhar
35181,Emiliano Insúa
35189,Adel Taarabt
35194,Mikkel Andersen
35207,David Luiz
35219,Mehmet Topal
35239,D. Mbokani
35243,Jesús Dátolo
35244,Nicolás Bertolo
35250,Éver Banega
35266,Alexandre Pato
35272,Luiz Adriano
35277,Gum
35281,Muriel Becker
35293,Per Karlsson
35445,Walter Gargano
35446,Maxi Pereira
35477,Edinson Cavani
35487,J. Biabiany
35495,Gökhan İnler
35496,Gareth Bale
35505,Jonny Evans
35508,Kyle Lafferty
35516,Óscar Rojas
35535,J. Błaszczykowski
35627,Qasem Burhan
35750,Dean Bouzanis
35868,Sho Ito
35873,Akihiro Hayashi
35876,César Azpilicueta
35878,Lucas Leiva
35880,José Sosa
35882,Mauro Zárate
35883,Maxi Moralez
35888,A. Simoncini
35893,D. Simoncini
36052,Josep Gómes
36061,Marc Pujol
36065,Marcio Vieira
36066,Sergi Moreno
36106,Besart Berisha
36127,A. Epureanu
36132,A. Gaţcan
36203,Marek Suchý
36246,Caner Erkin
36256,Artem Dzyuba
36258,Sotiris Ninis
36288,G. Wijnaldum
36309,Andrés Ríos
36313,Kwoun Sun-Tae
36314,Choi Chul-Soon
36315,Yeom Ki-Hun
36343,Nikolay Mihaylov
36358,Sokratis
36361,Perparim Hetemaj
36396,Branislav Ivanović
36431,Beram Kayal
36434,Lior Refaelov
36443,Dax McCarty
36546,Alfredo Talavera
36556,Javier Hernández
36584,Luis Montes
36612,Wang Dalei
36625,Ivan Rakitić
36627,Yann Sommer
36685,Pedro León
36697,Papiss Cissé
36703,David Ospina
36714,Arturo Vidal
36718,Alexis Sánchez
36727,Fernando Muslera
36743,Jukka Raitala
36764,Aleksandar Kolarov
36766,Juan Mata
36768,Fraser Forster
36769,Mats Hummels
36770,Toni Kroos
36774,Fernando Reges
36782,Titi
36788,Adrien Silva
36795,K. Papadopoulos
36797,K. Mitroglou
36807,Mathias Jørgensen
36817,Mario Mandžukić
36821,Hernán Barcos
36844,Eren Derdiyok
36847,Fabian Frei
36862,Óscar Cardozo
36865,G. Bergessio
36867,Fábio Coentrão
36874,Adrián
36876,Pablo Hernández
36877,Diego Costa
36878,Raúl Fernández
36888,Martín Cáceres
36890,Gunnar Nielsen
36895,Billy Sharp
36896,Cameron Jerome
36918,Diego Alves
36919,Antolín Alcáraz
36941,Erwin Mulder
36943,Cássio Ramos
36944,S. Rajković
36945,Fágner Lemos
36949,Sergio Romero
36967,Nordin Amrabat
36986,Gervinho
36990,Yacine Brahimi
36998,Eden Hazard
37000,Adil Rami
37005,Henri Saivet
37017,Mamadou Sakho
37021,Y. Sankharé
37026,Steve Mandanda
37028,André Ayew
37031,Matthieu Dreyer
37035,Moussa Sissoko
37039,Carlos Sánchez
37044,Wilmer Aguirre
37052,Ljubomir Fejsa
37065,M. Schneiderlin
37086,Martin Kelly
37094,D. Sturridge
37106,Ángel Di María
37109,D. Buonanotte
37114,M. Musacchio
37117,André Castro
37129,Samir Ujkani
37136,Nicolas Viola
37140,Matteo Darmian
37147,Marco Sau
37148,Joaquín Larrivey
37151,A. Diamanti
37159,Andrea Poli
37171,S. Giovinco
37174,S. Iacoponi
37185,Chory Castro
37191,Anthony Modeste
37198,Gianluca Pegolo
37201,Danny Rose
37225,Mert Günok
37253,Samuel Armenteros
37257,Przemysław Tytoń
37263,Pedro Júnior
37269,V. Antunes
37271,Ádám Bogdán
37274,Danny Simpson
37277,San José
37284,Dan Gosling
37286,Jack Rodwell
37289,Jason Steele
37291,Asmir Begović
37293,Chris Gunter
37294,James Tomkins
37304,Cristhian Stuani
37306,Mario Balotelli
37314,Vítor Gomes
37323,Ivan Radovanović
37336,Antonio Candreva
37337,Mauricio Isla
37345,Franco Di Santo
37359,Kiko Olivas
37377,Andrés Fernández
37383,Vicente Iborra
37387,Guilherme Santos
37388,Sergio Asenjo
37390,Jesús Rueda
37403,Yann M'Vila
37416,Etienne Capoue
37422,Miralem Pjanić
37428,Joris Delle
37430,Siem De Jong
37433,Leroy Fer
37435,Jeroen Veldmate
37436,Tim Matavž
37437,Héctor Moreno
37438,Marko Vejinović
37440,Aron Gunnarsson
37446,Claudemir
37448,Alexander Büttner
37481,Guilherme Alvim
37486,Cristian Maidana
